entry_time,exit_time,type,entry,sl,tp,exit,profit,r_multiple,reason_for_exit,stoch_k,stoch_d,adx,atr,swing_low,swing_high
2025-09-19 18:45:00+00:00,2025-09-19 19:05:00+00:00,BUY,115596.3,115375.6247085099,116037.6505829802,115375.6247085099,-1.7333617592944688,-1.7333617592944688,SL,32.44950888410303,20.287958620036516,36.61433484413161,92.62645745043524,115394.15,115616.01
2025-09-19 23:05:00+00:00,2025-09-19 23:25:00+00:00,SELL,115596.61,115666.69996262838,115456.43007474324,115456.43007474324,-0.30896476372886417,-0.30896476372886417,TP,79.15285451197262,84.90107177205374,36.91075288767072,47.09981314188286,115580.0,115657.28
2025-09-20 06:15:00+00:00,2025-09-20 06:50:00+00:00,SELL,115625.86,115723.66738593171,115430.24522813658,115723.66738593171,-2.6550509192938287,-2.6550509192938287,SL,70.17620930345954,82.58550586326324,28.368225423514083,30.836929658527882,115625.85,115717.5
2025-09-20 07:10:00+00:00,2025-09-20 07:10:00+00:00,SELL,115719.2,115729.41163327241,115698.77673345518,115698.77673345518,-13.864933226470272,-13.864933226470272,TP,80.10288692591982,84.13149449578738,33.45063091949893,25.358166362040407,115686.76,115724.34
2025-09-21 06:40:00+00:00,2025-09-21 07:50:00+00:00,SELL,115728.56,115792.57322827932,115600.53354344136,115792.57322827932,-3.5310391048086145,-3.5310391048086145,SL,88.04537521815053,93.08124119754707,35.707386278010304,25.91614139656394,115728.56,115787.39
2025-09-25 13:20:00+00:00,2025-09-25 13:40:00+00:00,BUY,111509.21,110806.91270797644,112913.80458404713,110806.91270797644,-1.2222889021117889,-1.2222889021117889,SL,46.69965560542594,24.30510777089201,31.590371235587387,227.9364601177529,110852.5,111595.2
2025-09-26 18:00:00+00:00,2025-09-26 18:15:00+00:00,SELL,109900.0,110009.43928731447,109681.12142537106,110009.43928731447,-2.4058936582608723,-2.4058936582608723,SL,84.51386939965597,87.94093154913708,28.955461485632846,147.2464365723044,109763.92,109979.99
2025-09-26 20:10:00+00:00,2025-09-26 23:55:00+00:00,BUY,109228.29,108999.2992563133,109686.27148737338,109686.27148737338,1.332201801967916,1.332201801967916,TP,22.282386762032917,19.500961375330288,27.764018967213644,155.55371843354396,109030.41,109287.09
2025-10-04 14:00:00+00:00,2025-10-04 14:45:00+00:00,SELL,122385.42,122463.94177997945,122228.3764400411,122228.3764400411,-0.18206449274131842,-0.18206449274131842,TP,80.21918325893311,82.38660966642199,28.883461824713585,69.7088998972174,122365.76,122450.0
2025-10-04 15:50:00+00:00,2025-10-04 16:10:00+00:00,BUY,121982.71,121677.06986449653,122593.99027100696,121677.06986449653,-1.558747933149172,-1.558747933149172,SL,33.15565191021286,20.580934635679657,38.00348638037118,109.05067751737734,121698.88,121994.81
2025-10-07 09:50:00+00:00,2025-10-07 10:10:00+00:00,SELL,124134.37,124271.64576306689,123859.81847386621,124271.64576306689,-2.265978160436923,-2.265978160436923,SL,82.49488059749889,86.20274745370266,32.404890347524216,125.02881533444918,124084.57,124246.64
